,Unnamed: 0,제품,age,skintype,review
500,500,1025 독도 패드,22,건성,항상 사용해요 알콜도 들어가지 않고 그래서 더 좋습니다 원래 다른 패드 사용했었는데 이 패드가 세일해서 한번 구입해봤는데 너무 좋은거에요 그래서 이제 이 패드만 사용해요 진짜 순하고 좋습니다 가끔 팩처럼 얹기두 해요 증말정말로 좋습니다 
501,501,1025 독도 패드,27,복합성,친구집에서 잘 때 한번 써보고 바로 반해서 구입했어요 이때까지 사용한 패드들 중에서 제일 순한데 효과는 완전 짱이예요 항상 화장을 화려하게하고 마스크까지 착용하니 피부가 예민해져서 스트레스 받았는데 독도 패드 쓰니 피부가 정돈되는게 바로 느껴져서 만족하고 있습니다 올영에서 세일 할 때마다 쟁여 놓을려구요 
502,502,1025 독도 패드,18,복합성,지금 이 패드를 쓰고 있는데 너무 좋아요 제가 여드름이 많아서 저한테 맞는 제품이 없어서 고민하고있었는데 몇일 전에 이 제품을 발견하여 구매했는데 사용하고 나니 여드름도 진정되고 피부도 더 쫀쫀해지고 촉촉해졌어요 피부에 수분이 많아지니까 주위에서도 피부 좋아진거 같다고 얘기를 많이 해주셨어요 다 이 제품 덕분이라고 생각합니다 
503,503,1025 독도 패드,24,복합성,지금 딱 건조하고 피부 거칠어질 시기잖아요 이거 자기전에 듬뿍 바르고 자면 아침에 아기처럼 탱탱 촉촉 느끼실 수 있어요 
504,504,1025 독도 패드,22,복합성,집게가 있어서 깨끗하게 사용하기 좋아요 순하고 각질 부분 닦기 좋아요
505,505,1025 독도 패드,25,민감성,성분은 좋아서 닦을 때 트러블은 전혀 없어요 화장전에 닦아주면 피부결도 정리되구요 근데 패드가 부드럽진 않아서 피부에 자극이 되더라구요 다쓰면 다른 패드 사용하려구요 
506,506,1025 독도 패드,32,건성,아침에 출근할때 너무편함 얼굴에 광대에한개씩 올려두고 머리 드라이 하면 오분정도 팩하는 효과 볼수있음 화장도 잘먹고 무엇보다 넘나편함 센스있게 집게도 넣어줌
507,507,1025 독도 패드,17,복합성,패드 소재가 거즈같아서 늘어나지 않고 좋아요 독도 시리즈인 만큼 피부가 안정되는 것 같아요 간혹 다른 패드를 쓰다보면 피부에 자극이 오는 것도 있던데 이건 자극이 적은데도 각질 관리가 되어서 신기했어요 근데 한가지 흠이 있다면 용량 대비 가격이 높아서 계속 쓰기엔 부담이 오는 것 같아요 
508,508,1025 독도 패드,23,복합성,패드 왠만한거 다 써봣는데 이 패드도 적당한 느낌이에요 진짜 무난하게 막 쓸 수 있어요 저는 지성인데 이거 쓰면서 자극이 된다거나 피부 트러블이 올라오거나 하지 않았어요 항상 스킨케어 전이나 화장 전에 쓰기 좋은 무난한 패드에요
509,509,1025 독도 패드,23,민감성,원래 다른 패드 사용하다가 독도패드 사용하는데 용액이 가득 묻어있어서 좋아요 가끔 피부 진정시킨다고 올려 놓는데 촉촉하니 아주 만족해요 그리고 집게가 들어 있어서 위생적으로 집을 수 있습니다 여드름도 있고 민감한 피부인데 뭐 올라오는거 없었고 순하다고 느껴졌습니다 1통 비우고 2통째 사용중인데 이거 다 쓰면 또 독도패드 사용할겁니다 
510,510,1025 독도 패드,21,복합성,유명하길래 마침 패드써보고 싶어서 사봤어요 무향이여서 더 좋은 것 같아요 집게도 같이줘서 한개씩 골라내기도 쉽네요 근데 제가 본 패드 중에 제일 작은거 같아요 얼굴 문질문질할때 좀 거친 느낌이여서 아픈데 먼지같은거나 각질 제거는 잘 해주는 것 같더라구요 근데 맨날 쓰기에는 좀 얼굴에 자극이 많이 주는 것 같아서 일주일에 1 3번씩 쓰고 있습니다 다시 살지는 음 모르겠어요 엄청 좋안 것도 아니고 나쁜 것도 아니라서 애매하네요 
511,511,1025 독도 패드,20,중성,독도 토너 쓰고 좋아서 이것도 사봤는데 이것도 너무 좋아용 퓨
512,512,1025 독도 패드,17,복합성, 제품을 2주간 사용 후 후기 남깁니다 저는 화장솜에 토너 묻히는 과정이 귀찮아서 패드를 주로 사용하는데요 여태 사용해본 제품중 가장 마음에 든 제품이에요 우선 제가 여태 사용해본 패드는 AHA BHA 성분이 들어있는 패드 였어요 근데 저는 이상하게도 AHA BHA 성분이 있는 패드는 사용하고 나면 얼굴이 화끈 거리더라구요 그래서 괜찮은 걸 알아보다가 PHA 성분 패드를 발견했고 신기해서 여러 유 브 후기를 찾아보다 디렉터 파이님 영상을 보고 여드름이 하루만에 가라앉았길래 너무 신기해서 구매해 보았어요 PHA 성분은AHA BHA보다 순한 성분입니다 제형 다른 패드 제품과 달리 물 토너 를 넣어놨더라구요 보통 다른 제품들은 앰플처럼 쫀쫀한 콧물재형 토너 를 화장솜에 적셔 넣어놓은 느낌이었는데 이 패드는 그냥 물토너를 화장솜에 적셔놓은 느낌 이었어요 사용법 세안 후에 피부결 정돈 느낌으로 닦아내도 좋고 저는 두장을 볼에 얹고 10분 있어준후 한번 피부결을 따라 닦아내고 떼어냈어요 효과 디렉터 파이님 후기 대로 팩 해주고 떼어낸후 자고 일어나니 여드름이 가라앉은 거예요 저는 특히 양 볼에 여드름이 굉장히 자고 일어나니 피부가 매끈했고 진짜로 그 붉은 여드름이 가라앉았습니다 구매후 첫날 효과 제일 많이 봤어요 얼마전 졸업사진을 촬영했는데 그날도 이 패드사용하고 갔는데 피부화장 뜨지 않고 예쁘게 됐어요 화장솜은 양면이 달라요 한 면은 순면 거즈패드 한면은 그냥 순면 패드 에요 아쉬웠던 점은 패드를 보호해주는 캡이 없어서 집게 보관이 힘들었어요 
513,513,1025 독도 패드,23,지성,순하고 촉촉한데 에센스 안에 내용물이 너무 적어요 
514,514,1025 독도 패드,24,복합성,친구한테 선물 받아서 쓰는데 순하고 좋은 것 같아요 이걸로 화장 지우고 폼클렌징까지 2차 세안 하는데 괜찮은 것 같아요 그리고 다음날 아침에 세수 하고난 후 화장하기전에 또 쓰는데 화장 잘 먹는 것 같아요 
515,515,1025 독도 패드,24,복합성,여드름 피부라서 피부 예민한데 이건 순해서 사용하기 좋았어요 패드라서 닦아내기 좋아요
516,516,1025 독도 패드,30,지성,제 얼굴과 손에는 패드가 작았고 내용물도 그냥 트러블이 안 났다 정도 민감성 분들께는 좋을 거 같아요 뚜껑이 돌려서 여는 방식이라 불편했어요 가격도 애매하구 제가 애국자가 아닌가봐여 재구매는 안하려고욤 결론 나쁘지 않았는데 최애템이나 인생템은 아님
517,517,1025 독도 패드,40,건성,닥토로도 이용하고 팩으로도 쓸수있어서 넘 조음 편하고 진정효과도 있네요
518,518,1025 독도 패드,18,건성,제 피부 타입 건성 여드름 민감성 아토피 제형 총 70매에 한쪽은 순면 한쪽은 거즈다 촉촉한 워터 에센스 타입이다 토너가 듬뿍 들어있네요 성분 성분이 나쁜게 없고 다 순한 성분들이에요 진짜 괜찮네요 성분에 주의해야하는 민감성에겐 대환영입니다 보습력 크게 보습되기 보단 산뜻하게 흡수되는 느낌이라 건성피부는 금방 건조해지니 바로 다음단계 기초를 바릅니다 겨울은 조금 건조하니 바로 기초 다음단계 빨리해야되요 그래도 피부결정리 굳 사용법 거즈 부분은 각질제거용도나 피부결정리 용도로 쓰시고 순면은 가볍게 닦아서 쓸 수도 있고 얼굴에 찹 붙여서 팩처럼 쿨링과 진정용도로 쓰이면 편해요 또는 거즈부분으로 닦아주고 순면부분으로 톡톡 눌러 두들겨서 흡수시켜주세요 내가 생각한 좋은 점 1 피부결 정리 진짜 쓸 때 만큼은 좋아짐 신기함 쿠 2 위생 순함 패드집게를 같이주고 성분도 착함 3 피부결정리 순한데 피부결도 정리되는 느낌이 드니 그저 좋아요 그리고 민감성 피부에게 정말 추천해요 이건 진짜 너무 순해요 트러블 진짜 트러블이 안올라와요 피부결도 좀 괜찮아지고 그렇다고 여드름이 막 들어가고 이러진 않았어요 그래도 너무 좋아요 내가 생각한 안 좋은 점 1 학생에겐 가성비가 떨어져요 갠적으로는 전 쓰기 좋았어요 순하고 피부결개선도 어느정도 있었고 굳굳입니다 
519,519,1025 독도 패드,29,복합성,수부지인 저한테 꼭 필요한 친구에요 이제 알게되다니 씼고 이 친구로 팩 할때마다 피부가 충전된다는 느낌이 강하게 들어요 피부에 따끔하다는 느낌도 안 들고 순하다는 느낌만 드네요 짱짱 
520,520,1025 독도 패드,19,민감성,피부 민감한데 촉촉하고 얼굴에 자극이 별로 안 가서 부드럽게 사용할 수 있는 거 같아요
521,521,1025 독도 패드,20,지성,에센스 양 넉넉함 패드 하나하나 에센스가 좌르르르 있음 큰패드만 쓰다가 작은건 첨 써보는데 나쁘지 않음 근데 팩처럼 활용하려면 확실히 큰게 좋긴한듯
522,522,1025 독도 패드,29,중성,에센스도 낭낭하게 채워져있고 무엇보다도 패드가 자극없이 부드러워서 민감한피부인데도 쓰기좋아용
523,523,1025 독도 패드,27,민감성,내 인생패드입니다 일단 굉장히 순하게 작용하는듯 해요 트러블 없었고 얼굴이 화끈거릴때 즉각적 수분공급 및 진정에 얘만한게 없었어요 팩보다 이 패드를 더 많이 붙였을 정도로 진짜 잘썼어요 로션바르기 귀찮을때도 붙이고 되게 시원하고 뒤에 각질제거되는 사알짝 까실한 면도있어서 얼굴 슥슥 문질러주면 편하고 무튼 할인할때 쟁일고에요 
524,524,1025 독도 패드,25,복합성,여러 스킨패드를 써봤지만 패드면이 이렇게 순한 건 처음 써봐요 얼굴에 대도 전혀 민감하지 않을 면이에요 스킨패드는 큰 효과룰 기대하긴 어렵겠지만 순해서 피부결 진정에는 탁월한것 같아요 민감하신 분들도 써도 문제 없을것 같습니다
525,525,1025 독도 패드,16,민감성,좋은 거 한개도 모르겠음 독도토너 잘 맞아서 패드 샀는 데 패드는 왠지모르게 트러블이 계속올라오고 별로임 잘 생각하고 써보길 
526,526,1025 독도 패드,16,복합성,진짜 트러블도 안 나고 기본템인 것 같어요
527,527,1025 독도 패드,22,건성,독도 스킨로션패드 다 썼는데 스킨로션은 되게 안 맞았고 패드는 다 씀 진짜 화장솜으로 닦토하는거랑 완전 다르고 그냥 스킨 바르는 것도 아니고 닦아내는 느낌으로 깨끗히 닦아내는 용 패드 꼭 있어야한다고 봄 근데 성분도 순하고 말끔히 닦이기도하고 좋음
528,528,1025 독도 패드,24,건성,안에 에센스가 많이 들어가 있어서 전 좋았어요 냉장고에 넣어두고 사용하면 시원하게 쓸 수 있어요 피부결 정돈에 도움도 되고 팩처럼 사용하는데 간편해서 좋아요 그리고 피부에 자극적이지 않아요 
529,529,1025 독도 패드,21,지성,총 70매 패드가 들어간 제품 에센스는 흥건하게 들어가있는 패드에요 에센스가 넉넉한 걸 좋아하시는 분들은 좋아할법도 하긴 한데 전 너무 많아서 입구 주변으로 조금씩 새나오는게 좀 별로였어요 한쪽 면은 거즈패드구요 반대쪽 면은 일단 매끄러운 순면 패드였어요 거즈 면 때문에 순면 패드 부분이 잘 보이지는 않네요 약간 닦아내는 느낌으로 사용하실거라면 거즈면을 이용하시는게 좀 더 매끈하게 피부 정돈이 될거에요 저는 간혹 부분팩으로 쓸 때가 있어서 매끈하고 보드라운 순면 부분을 피부에 갖다대 붙이곤 한답니다 가볍게 손등을 닦아내 보았는데요 일단 수분감이 꽤 엿보이는 패드였어요 유효 성분을 가득 담은 촉촉한 워터 타입의 제형에 적셔진 패드라 그런지 생각보다는 수분감이 더 느껴졌어요 닦아낸 뒤에 금방 흡수되고 산뜻하게 흡수되더라구요 팩을 해주고 나면 피부 겉과 속이 조금 촉촉해진다는 느낌이 들었어요 엄청나게 풍부한 수분감까지는 잘 모르겠는데 수분 부족 피부 타입이 피부 진정시키면서 수분 채워주기엔 좋겠다 싶었어요 저는 대체로 독도 라인이 피부에 無자극이고 순해서 자주 애용하게 되는 것 같아요 산뜻 촉촉한 느낌에 가까워서 가볍게 스킨케어를 마치고 싶을때 쓰면 좋을 것 같네요 
530,530,1025 독도 패드,20,지성,확실히 여기서 미는 홍보가 순함인데 그건 인정합니다 얼굴피부는 예민해서 잘 못바르면 따가운데 이거는 하나도 없어요 세수하고 나오면 건조한데 이거 한장꺼내서 바르면 진짜 당기는 느낌없이 편합니다 또 패드가 앞뒤로 재질이 달라서 앞뒤로 한번씩 두번 발라주면 그날 스킨케어 끝이에요 근데 예민함 상관없이 토너를 쓰시는 분들은 사실 살짝 사치제품아닐까 해요 가격이 좀 있는거라 저는 순함말고 추천해줄수있눈게 없어서 예민하지않는분은 이것보다 싼제품이면서 유명한 제품있으니까 많으니까 그거 추천드려요 글규 한번쓰면 이제 못빠져나와요 괜찮은 제품이라
531,531,1025 독도 패드,23,복합성,일단 저는 피부 상태가 민감성 여드름성 지성 피부에요 패드가 일단 괜찮아용 내용물도 많이 넉넉하게 들었습니다 근데 저는 지성인데 이거 바르고 나갓다 들어오면 너무 기름져요 제가 지성이라 더 그런것 같아요 건성이신분은 추천드려요 그리고 패드가 여드름을 자꾸 건드려서 여드름엔 쥐약인것같습니다 
532,532,1025 독도 패드,27,민감성,메이크업 하고 클렌징 후 한번 더 닦아주니 노폐물을 깔끔하게 제거할수있습니다 다만 압력을 심하게 가하면 되려 자극이되어 피부트러블이 생기게됩니다 살살닦으며 사용해야할것같아요 
533,533,1025 독도 패드,37,복합성,유명해서 세일할때 샀어요 옴청촉촉해서 한장으로 닦고 흡수시키는데 충분해요 자극적이지 않고 무난한 아이템인듯
534,534,1025 독도 패드,26,복합성,집게가 있어서 패드를 꺼낼 때 위생적으로 꺼낼 수 있어서 좋아요 제품은 너무 순하고 노폐물을 잘 닦아 내는 것 같아요 그 점 말고는 딱히 특징이 없는 무난한 제품인 것 같아요 아 그리고 다른 제품에 비해 패드는 작은 편인 것 같아요 
535,535,1025 독도 패드,25,복합성,와 이거쓰고 피부 광명 찾았어요 평소 각질케어 필요한 피부라 너무너무 잘맞네요 여드름이 사라지고 꿀피부 됐어요 또살거야 계속 살거야 
536,536,1025 독도 패드,33,중성,샤워후에 얼굴에 하나 붙여놓고 머리말리면 진짜 편해요 이거 사고는 토너 잘 안쓰고 이거만 씁니다 엄청 촉촉하고 순해서 좋아요 
537,537,1025 독도 패드,27,지성,라운드랩 1025 독도 패드 피부상태 악지성에다가 엄청 민감한편은 아니지만 호르몬으로 인한 여드름잔뜩과 흉터 그리고 모공과 블랙헤드 용기 저는 일단 이제품의 디자인이 약간 깨끗할것같은 느낌 이 들어서 좋았고 집게도 들어있어서 더 위생적인것같아용 향 향은 딱히 잘 모르겠어요 아무냄새 안나는것같은데 효과 제가 아무래도 여드름이 많다보니 자극적인건 피하는데 패드류가 얼굴을 닦는거다보니 좀 자극적일수있잖아요 그래서 각질제거하는부분으로는 그냥 한번씩 슥슥 살살닦고있고 순면으로는 한번닦고 여드름 있는 부위에 잠깐씩 올려놓는데 그렇게하면 좀 진정이 되고 수분감도 많아서 촉촉하게 발리는것같아용 또 잘 스며들어요 
538,538,1025 독도 패드,16,지성,너무너무 잘 사용하고 만족하고있는 아이템이에요 닥토하기 너무 좋고 제일제일 좋은거는 에센스가 엄청 많아요 이거 실수로 떨어뜨렸는 에센스가 콸콸콸 쏟아졌어요 아깝긴 하지만 그만큼 에센스가 많은거니까 만족이에요 그리고 에센스 향이 독도 토너처럼 무향이 아니고 약간 알수 없는 향인데 저는 그냥 쓸만 했어요 
539,539,1025 독도 패드,16,지성,제가 지성피부에 여드름도 좀 나는 피부인데 이걸로 한번 쓱 닦으니까 얼굴에 수분이 충전된 느낌 이 들고 회장하고 이 패드로 지워드 완전 잘 지워집니당 그리고 얼굴에 트러블이 많이 난 날에는 자기전에 얼굴에 붙히고 자면 다음 날에 트러블이 조금씩 가라앉아요 저는 벌써 다 써서 재구매 해야될것 같네용 
540,540,1025 독도 패드,31,복합성,독도 시리즈의 매력은 순함 그냥 편하게 쓰기좋음 근데 딱히 뭐가좋은지는 잘 모르겟어요 피부타입때문이지 향이나 사용감 좋은데 막 뛰어나게 이거야 하는건 없어요
541,541,1025 독도 패드,17,복합성,이고 진짜 제 인생템이여유 민감성 피부이신 분들 진짜 추천드려요 이 제품은 패드가 다른거 보다 실짝 크고 액체양도 많아요 이거 자기전에 쓱 닦고 자면 아침에 일어났을 때 빨간 트러블이 진정되어있어요 근데 단정 딱 하나 토너팩처럼 오래 붙이고있으면 유분기가 돌아용 
542,542,1025 독도 패드,19,지성,처음엔 일반 토너를 썼었는데 처음으로 패드 토너를 써봤어요 제 피부는 지성이고 살짝 예민한 피부고 뾰루지는 살짝씩 나는 정도에요 일단 제일 큰 장점은 패드형식의 토너라는 점이에요 일반 토너는 뚜껑열고 화장솜에 묻히고 토너뚜껑 닫고 바르고 솜을 버리는 형식이여서 불편했는데 이 제품은 뚜껑 열고 패드만 꺼내서 뚜껑 닫고 얼굴에 바로 닦아 주면 되니까 너무 편해요 두번째 장점은 촉촉해요 독도 토너가 유명한 이유가 촉촉하고 각질제거가 잘 된다는거잖아요 그 만큼 촉촉하고 피부가 맨들맨들 해져요 단점은 양에 비해 가격이 조금 비싸요 그거 빼고는 없는거 같아요이거 쓰고 뾰루지가 올라온 적이 없어요 화장도 잘 먹어요 
543,543,1025 독도 패드,28,건성,이거 진짜 좋아요 자극도 별로 없고 쓰면 수분 충전되는 느낌 기획상품이길래 샀는데 다시 구매할 의향 있어요
544,544,1025 독도 패드,30,민감성,피부에 사용한 이후 피부가 따가워서 사용 중단한 제품입니다 양 면에 사용 가능하게 되어 있는데 민감건성 피부인 저에게는 아쉽게도 각질제거용으로 너무 거칠게 느껴졌습니다 민감 피부에게는 비추천 드리는 제품입니다 저는 이 제품 사용 후 따갑고 손상된 달아오른 피부 진정시키느라 정말 힘들었습니다 민감 건성 피부이신 분들이 이 제품을 꼭 사용하고 싶다면 제품 오프라인 판매 매장에서 제품 테스트 후 구입하실 것을 추천 드립니다 
545,545,1025 독도 패드,20,지성,짱짱 좋아요 일단 닦았을때 부드럽고 여드름이 진정된 느낌 그리고 화장하기 전에 닦으면 화장 잘목어요
546,546,1025 독도 패드,25,지성,패드 사이즈가 딱 적당하고 두께가 어느정도 있어서 손에서 미끄러지지 않아서 좋았습니당 게다가 한쪽면은 까슬하고 반대쪽 면은 부드러워서 각질 제거하기 너무 좋아요 토너가 묽은 편이지만 패드에 토너가 적당량 묻어있어서 흘러내리지 않아요 독도토너가 데일리한 각질 제거에 도움이 되었는데 이 제품도 거의 동일한 효과가 있어요 토너 덜어서 쓰기 귀찮다면 토너패드 쓰시는걸 강추드립니당 패드의 거친 면으로 닦토를 하면 당연히 자극이 있어요 하지만 부드러운 면으로 닦으면 자극 거의 없어요 매일 아침 사용하는데 토너가 무겁지 않아서 요즘같은 덥고 습한 날씨에 사용하기 완전 딱이에요
547,547,1025 독도 패드,29,복합성,예민한 피부에 쓸수있는 무난한 제품이에요 특별한 효과는 없지만 더 트러블이 안나는것만으로 만족합니당
548,548,1025 독도 패드,28,건성,순하디 순한 제품이라 민감한 피부를 가진 사람들한테 추천하는 제품입니다 독도 시리즈 모두 만족해서 구입했는데 드라마틱한 효과는 없어서 아침 메이크업 전에 사용하기 좋은 제품 같아요
549,549,1025 독도 패드,26,복합성,저자극 각질제거 하기에 아주 좋은 패드에요 민감한 피부인데 여름이라 피지 각질이 폭발해서 사용해봤는데 부드럽게 닦아주고 패드를 작게 잘라서 여드름 부위에 붙여놓으면 확실히 진정되는게 눈에보여요
550,550,1025 독도 패드,21,복합성,데일리로 무난하구 조아융 성분이 만족스러워용 다만 개인적으로 패드 크기는 조금 작았으면 좋아겠다는 생각을 했어융
551,551,1025 독도 패드,19,민감성,정말 돟아요 제가 극 예민하고 여드름피부인데 그렇게 거칠지도 않고 그럭저럭 쓸만한것 같아욤
552,552,1025 독도 패드,19,중성,양면이 다른 용도로 사용 할 수 있어서 실용성이 좋았어요 한 면으로는 각질 제거 또 다른 한 면으로는 피부결을 정돈 해주는 역할을 해요 거칠지않은 면이라 피부에 자극이 많이 가지않아요 패드를 사용하고나면 사용 전이랑 피부결이 달라요 사용 전에는 거칠었지만 사용 후에는 보드러워진 느낌 안에 집게도 들어있어서 위생적이었고 용기 안에 에센스 같은 물이 반 정도 차있어서 더 촉촉하게 사용할 수 있었어요 
553,553,1025 독도 패드,22,복합성,본인은 평소 매일 스킨솜으로 독도토너 해서 썼는데 이 제품은 여행용으로 가지고 다니기 편할 것 같아서 사봤음 일단 독도 시리즈는 피부에 저자극이라서 나한테 트러블은 일절 없었음 순해서 정말 좋은 것 같음 물 같은데 화장 잘 먹고 촉촉하고 무향 추천
554,554,1025 독도 패드,26,지성,처토너가 정말 듬뿍 있어서 좋더라구요 처음썻을때 좁쌀이 올라오는듯 했는데 쓰다보니 안올라오더라구요 그리고 생각보다 촉촉한편이라 건성분들도 괜찮으실꺼 같아요 각질정리도 꽤 되서 잘쓰고있습니다 
555,555,1025 독도 패드,33,건성,무난무난템으로 트러블없이 누구나 사용가능하다는 장점을 가지고 있는 아이입니다 깔끔하고 순하게 각질정리가 되는 느낌이라 정만 순해 누구나 사용하실수있는 국민템이라는생각이 드는 제품 데일리토너패드로 제격인제품이고 민감성 예민피부들도 사용하시기 좋습니다 향은 거의 없어 저는 이점에서 더욱 좋았어요
556,556,1025 독도 토너,24,건성,저는 건성이다 보니까 일주일에 2 3번 정도 사용해주고 있어요 피부결 정리하고 싶을 때 애용하는데 이 제품 사용하고 나면 정말 피부결도 정리되고 화이트헤드들도 정리되는게 신기합니다 유명한 이유가 있어요 추천합니다 
557,557,1025 독도 토너,22,민감성,무난한 닥토 토너에요 
558,558,1025 독도 토너,24,건성,민감한 피부를 진정시켜주고 묽은 제형이라 끈적임 잔여감 없이 피부결 정리가 됩니다 다만 건성이시라면 보습 제품을 이후에 톡톡히 얹어주셔야 해요 
559,559,1025 독도 토너,23,복합성,진짜 내가 사용해본 모든 스킨케어 제품을 통틀어서 유일하게 2번 구매한 친구다 한때 이 독도토너가 유명해질 때 그러면서 라운드랩이라는 브랜드가 알려지기 시작했을 때 나도 사봤었다 그때는 이게 뭐가 좋단 거야 라고 생각하며 썼었고 그냥 나쁘진 않아서 결국 한 통을 다 비우긴 했었다 그리고 여느 때처럼 더 좋은 넘을 찾아 떠났다 근데 다 별로 or 너무 무난 였다 그러다 어느 날 갑자기 얘가 떠올랐다 갑자기 진짜 미친듯이 그리워졌고 방황했을 때 샀던 애들과 확실하게 비교가 되면서 얘가 진짜 좋았던 거구나 가 새삼 느꼈졌다 그래서 대용량으로 결국 또 샀다 그래서 꽤 잘 썼다 두 번째 쓸 때는 첫 번째 때보다 더 만족하며 쓰긴 했다 근데 당연히 얘만 영원히 써야지 이런 생각이 들진 않았다 얘는 무난보다 한두 층 더 high level이랄까 그런 순한 친구다 스킨 살 거 없으면 얘를 살 생각이다 
560,560,1025 독도 토너,16,지성,지성인 저한테 너무나 잘 맞았던 제품이예요 벌써 3통 째 쓰는 중입니다 
561,561,1025 독도 토너,16,복합성,일단 좋더라고요 그리고 일단 양이 많아서 오래쓸수 있고 토너중에 트러블 나는것도 있는데 얘는 안났어요 
562,562,1025 독도 토너,26,민감성,유명한 제품이래서 써봤죠 토너는 다 흡토로 하는건줄알고 흡수시켜주니까 다음날 얼굴이 바로 울긋불긋 그 담번에 닦토로 써보라고 해서 닦토로 써보니까 또 울긋불긋 3스킨 7스킨 다 소용없었습니다 어떤성분이 저랑은 안맞았나봐요 
563,563,1025 독도 토너,20,민감성,장점1 촉촉한 물같은 제형이에요 피부 속건조를 잘 잡아주어 수부지인 제피부에 정말 잘 맞았습니다 장점2 각질정돈과 보습효과가 있어 피부결개선에 도움 많이 되었습니다 장점3 예민한 제피부에 트러블 반응없이 몇통째 아주 잘 쓰고 있습니다 장점4 약간의 쿨링감이 있는것같아요 피부 진정시킬때 딱이에요 총평 토너 하나로 닦토와 보습 둘다 챙기고 싶은 분들 피부가 예민해서 순한 스킨케어 제품 찾는 분들께 적극 추천합니다 
564,564,1025 독도 토너,24,복합성,남자친구가 선물해줘서 사용했던 독도토너에요 1 2주 사용했을때에는 각질 정리도 잘되고 트러블도 덜 나는 느낌이있었어요 근데 계속 쓰다보니까 좀 건조해지는느낌이 들고 트러블도 잘안사라지고 푸석푸석해지는 느낌이있더라구요 초반엔 좋았지만 후반갈수록은 아쉬웠던 제품이였어요 
565,565,1025 독도 토너,19,중성,유분이 많은 지성용이어서 지성중에서도 수부지나 중복합이면 썼을때 더 건조해진다 한번 반르고 건조해서 덧 바르면 덧바를수록 더 건조해진다 아하나 바하같은 각질제거 성분은 없지만 다른 각질제거 성분이 들어있기 때문이라고 안게되고 안쓰고 있다 라운드랩 다른거 써봐도 가볍고 금방 유분감이 날아감 지성중에서도 확실한 지성만 쓰는게 좋을것 같다
566,566,1025 독도 토너,33,복합성,촉촉하고 시원한 제품 무난합니다 세일할때 사두고 같은 라인인 독도 앰플하고 쓰면 촉촉함이 더해지는 느낌이라 괜찮은것 같아요 성분이 순한듯해서 자극이 적었던 것듀 좋았던 점 중에 하나였어요
567,567,1025 독도 토너,31,민감성,무난합니다 그냥 막 쓰기 좋고 끈적이지 않아서 괜찮습니다
568,568,1025 독도 토너,28,복합성,500미리로 여러번 재구매해서 썼음 미스트 공병에 옮겨 담아서 틈틈이 뿌리고 화장솜에 적셔서 스킨팩하기도 참 좋은 무난한 물토너 닥토로 써도 좋고 3스킨 해도 좋고 성분도 순한 편이라 누가 나한테 토너 추천해달라면 무난히 추천할 만한 제품
569,569,1025 독도 토너,20,복합성,주변에서 너무 좋다는 소리를 듣고 사봤는데 너무 좋았어요 화장하기 전에 화장솜에 적셔 볼이나 미간에 붙이고 있으면 피부 진정도 되고 촉촉해져서 화장이 더 잘먹어요 너무너무 잘쓰고있습니다
570,570,1025 독도 토너,29,건성,순한 제품이에요 아침 저녁으로 닦토하는데 가격도 저렴하고 성분도 훌륭해서 아낌없이 피부에 투자할 수 있는거같아요 3병째 쓰고 있는데 다른 제품 쓸 생각을 할 수가 없네요
571,571,1025 독도 토너,16,민감성,닥토 하실 때 그냥 가볍게 피부 민감하신분들도 이걸로 매일 닥토 하시면 각질도 다 잠들고요 그냥 피부에 흡수 시키셔도 괜찮은 제품이에요 시험기간이라 스트레스 받을 때 얼굴에 트러블 나면 팩 해주는 편입니다
572,572,1025 독도 토너,21,복합성,수부지에게 너무 좋은 토너입니다 말로만 많이 들었지 사용은 안하고 있었는데 하루 써보니 피부결이 달라진게 느껴져서 구매했고 500ml 세통째 사용하고 있습니다 물같은 제형이라 처음엔 이게 바르는 건지 흘리는 건지 몰랐는데 손으로 여러번 챱챱 해줘도 좋고 특히나 얇은 화장솜에 적셔서 얼굴에 올려두면 속건조 걱정은 안해도 되더라구요 딱 써보면 하나도 자극적이지 않고 순하다는거 느끼실거에요 같은 라인 제품도 써보고 싶은 토너였습니다 
573,573,1025 독도 토너,30,복합성,올리브영 세일할때 대용량 사서 무난무난하게 사용할 수 있는 닦토 무향이라 자극적이지도 않고 생각보다 오래씀 각질제거도 된다고 하는데 쓸땐 모르지만 안쓰면 괜히 피부가 뜨는거 같고 그래서 꾸준히 사용템
574,574,1025 독도 토너,22,복합성,가볍고 무난한 느낌 그냥 물제형이라 닦토하기 좋은 제품
575,575,1025 독도 토너,24,복합성,별 특징 없이 무난합니다 닦토로 쓰면 좋은 향도 없고 제형도 물 같아요 대용량으로 막 쓰기 좋네요
576,576,1025 독도 토너,20,복합성,독도토너 하도 좋다길래 사봤는데 왜 좋다고 하는지 잘 모르겠어요 그냥 물 바르는 느낌 세수하고 나면 물기 없어지면 얼굴이 엄청 땡땡 땡기는데 땡기기 전에 발라주고 에센스 발라주면 괜찮더라구요 굳이 이 토너 안 쓸것 같은 느낌 그냥 좋지도 안 좋지도 않아서 제가 예민한 피분데 성분이 순해서 그런지 아무 느낌도 안들더라구여 그건 좋았어요
