,Unnamed: 0,제품,age,skintype,review
200,200,핸드 릴리프™,45,복합성,허브향에 보습도 좋은데 끈적이지도 않음 핸드크림치고 가격이 좀 안습이지만 나처럼 손 마니 쓰는 사람은 록시땅보다 이게 더 나음 자기 전에 핸드팩 하고 이거 바르고 자고나면 1주일은 핸드크림 잊어도 될 정도 그래도 진짜 잊으면 안됨 
201,201,핸드 릴리프™,34,중성,촉촉한데 끈적이지 않음 자연적인 향이 너무 좋음 미국서 샀더니 대용량이라 한통 다 쓰려면 일년 걸린다는게 단점이라면 단점
202,202,핸드 릴리프™,25,건성,안 끈적이고 촉촉하게 발려서 잘 썼었다 몸에 뭐 바르면 무거운 느낌이라 손이 부르트더라도 핸드크림 잘 안 바르는데 얘는 엄청 가볍게 잘 발림 근데 금방 날라가지도x 무엇보다 향이 내가 좋아하는 향 굉장히 자연친화적인 신선하고 상큼한 약초 냄새 레몬 향 같기도 하고
203,203,핸드 릴리프™,24,건성,샘플로 받는데 꾸덕하고 보습력이 너무 좋아 향도 은근 취향이고 제형도 겨울에 잘 맞는다 큰 통으로 구매하고 싶음 여러분들 겨울에 손발 안트게 이걸로 케어해주세요
204,204,핸드 릴리프™,28,복합성,13년부터 쭉 쓰고 있어요 그냥 핸드크림은 아예 얘로 정착해서 써요 그냥 좋아요 밤에 항상 바르고 자는데 뭔가 안정되는 풀향에 보습감까지 완벽해요 이거 휴대용으로 가지고 다녔을 때는 겨울이었는데도 진짜 손이 보들보들했어요 너무 좋아요
205,205,핸드 릴리프™,23,건성,가격은 좀 사악하지만 바르면 끈적한 느낌아니고 맨들맨들한 느낌나서 완전좋음 향도 약간 아베다 특유의 허브향 나는데 진짜 좋음
206,206,핸드 릴리프™,37,복합성,아베다 원래 샘플안주나요 향이 손은편함 
207,207,핸드 릴리프™,37,지성,가볍게 부들부들 흡수도 잘되는 편이고 향도 산뜻하니 다른 제품에 비해 인공적이거나 화학적인 느낌이 상대적으로 덜해서 좋아요 제일 중요한 보습력도 훌륭함 다만 가격이 조금 비싼 감이 있어요 가성비 대체 가능한 제품이 많아 별을 하나빼지만 제품 자체는 참 좋아요 
208,208,핸드 릴리프™,32,복합성,크 이거 짱 린스를 바르는 것 같은 질감인데 다 바르고 나면 손에 코팅한 것 처럼 보들보들 맨질맨질 뽀송뽀송함 향도 은은하니 딱 좋음 개인적으로는 록시땅을 이긴 핸드크림이었음
209,209,핸드 릴리프™,31,복합성,디자인 깔끔하고 사이즈도 작아서 들고 다니기 좋음 근데 아로마향이라 무던할 줄 알았는데 살짝 덥고 스파이시한 향이 느껴졌음 직장에서 히터 틀고 있을 때 바르면 숨막히는 냄새라 머리아프다고 생각이 약간 들어서 아쉬움
210,210,핸드 릴리프™,40,중성,정말좋아요 흡수좋고 잘 발리고 그래서 가격이 비쌈 
211,211,핸드 릴리프™,27,민감성,완전 대박 진짜 좋아요 저는원래이런 자연냄새나는 제품조아하는데 그래서그런지 되게 흡수도 자연적이라 잘되는것 같고 보습도 잘되고 그래요 
212,212,핸드 릴리프™,38,복합성,쏘옥 흡수되서 좋긴한데 가격봐라 
213,213,핸드 릴리프™,41,복합성,선물받았는데 다음엔 제가 살려구요 타자를 많이 쳐야해서 손이 엄청 건조한 편인데 이것만큼 진득한건 잘 없는것 같아요 뉴트로지나만큼이나 진득한데 더 촉촉한 느낌 향은 샴푸어랑 비슷한 향인것 같아요 손바닥이 고질적으로 엄청 건조한데 이거 바르면 손 씻기 전까지는 유지됩니당 
214,214,핸드 릴리프™,37,민감성,아로마향싫어하시는분들은비추 양도많고 되직한제형이라 꽤나 오래쓰네요 보습도좋고 데일리로쓰기 좋아요
215,215,데미지 레미디™ 데일리 헤어 리페어,33,중성,아베다 브랜드가 워낙 유명하고 주변에서 추천해줘서 사용중인데 너무 좋아요 부드럽고 하루종일 엉키지않고 정전기 없이 잘 빗겨요 용량대비 가격이 비싼거 빼고는 다 좋습니다 재구매 의사 있습니다 
216,216,데미지 레미디™ 데일리 헤어 리페어,23,민감성,손에 잔여감이 없다는게 가장 큰 장점이고 가격을 생각해서는 재구매는 안합니다 영양감과 유지력과 발림성 다 무난하고 좋지만 시중에 나와있는 대체품이 많아요 만원대로도 좋은 헤어크림과 오일 구할 수 있기 때문에 많은 헤어 제품을 써봤지만 머리는 항상 관리하는거라 유지비용을 생각안 할 수 없어요 로레알 오일 가성비 갑 
217,217,데미지 레미디™ 데일리 헤어 리페어,32,건성,제형이 튜브열면 쥬르륵 흐르는 묽은 타입 가벼워서 머리가 떡지거나 뭉치지않아요 대신 찰랑해지는 효과도 크지않은듯한 아베다니까 이러면서 기분좋게 쓰고 있긴한데 가격이 비싸서 기대한만큼은 아닌것 같아요 손에 잘 안남는건 조아요 
218,218,데미지 레미디™ 데일리 헤어 리페어,32,복합성,이 제품으로 집과 미용실 케어 받고 있어요 정말 좋고 순해서 단기간에 효과를 볼 순 없지만 장기적으로 볼때 머리가 더 단단해지는 거 같아 좋아요
219,219,데미지 레미디™ 데일리 헤어 리페어,32,복합성,확실이 좋은 제품을 쓰면서 계속 관리를 해 주면 머릿결이 좋아지는 것 같아요 평소에도 잘 관리할 수 있도록 이제품 추천 합니다 
220,220,데미지 레미디™ 데일리 헤어 리페어,31,민감성, 가격 가격은 쫌 쎄져 많이쎈느낌 팍팍쓰긴아까워요 제형 묽은콧물제형 주르륵흐르고 짜낸순간은 고여있어요 향 향은 그닥 콩성분들어가고 좀 식물성분사용해서 그런지 향기롭고 그러진않아요 오일 오일리하지않아요 슥슥바르면되는데 코팅되는듯한 그런느낌 약간 음 물풀에 물섞인거로 코팅된 그런느낌 사용후 드라이로 뽀송말리면 언제그랬냐는듯이 뽀송 부드러워요 건강한 제품 좋아하신다면 추천드립니다 
221,221,데미지 레미디™ 데일리 헤어 리페어,31,건성,미용실에서 샘플받아서 사용했는데 확실히 부드러워지고 좋아요 꾸준히 사용해야할듯용
222,222,데미지 레미디™ 데일리 헤어 리페어,33,복합성,가격에비해서 좋은지모르겠어요 향도그렇고 묽기도 그렇고 아쉬움이 많아요 그리고 하고나서 촉촉한 느낌도 별로없고 그냥그래서 좀 그렇네요 그래서 더 아쉬운제품입니다 아마 재구매는 안할것같네요
223,223,데미지 레미디™ 데일리 헤어 리페어,65,중성,끈적이지 않고 가벼운 느낌이네요 만족해요 묽어서 양 조절 잘해야해요 
224,224,데미지 레미디™ 데일리 헤어 리페어,27,복합성,적당히 린스 같은 느낌 잠시 부드러워지기는 하는데 딱 그냥 머리카락에 수분만 잘 채워줘요 극손상모한테 데미지 리페어는 아닌 것 같음 엄청 묽어서 금방금방 쓰는데 양도 적어서 재구매는 안할 것 같아요
225,225,데미지 레미디™ 데일리 헤어 리페어,34,중성,가격은 비싼데 효과는 걍 특별히 좋다 이런건 못느꼈어요 걍 드라이 중간중간 보호되겠지 하는 마음으로 바르는 중 재구매는 하지 않을 예정입니다
226,226,데미지 레미디™ 데일리 헤어 리페어,23,지성,두 통 다 비웠는데 가격이 안 아까운 제품 중 하나라고 생각해요 정말 흡수 빠르고 가볍고 머릿결 케어에 도움되어요 헤어오일처럼 겉에 코팅만 되는 느낌이 아니라 더 좋아요 저는 모발이 얇은 타입이라 그런지 더 잘 맞네요
227,227,데미지 레미디™ 데일리 헤어 리페어,26,복합성,성분 성분은 쏘쏘하네요 제형 묽은 에센스 느낌입니다 흡수 흡수가 잘되서 여름에도 바르기 좋아요 손씻기도 편하고 영양감 영양감은 별로 안느껴 지는거같아여 수분에센스같은 느낌 머릿결 조금 차분해지는 느낌 오일 처럼 부드러워 보이지는 않아요 손상케어 손상케어는 잘안되는거같아요 가격 저는 면세에서 저렴하게 구매했는데 제돈주고는 사기 아까운거같고 면세에서도 이제 안사려고요 다른제품살래요 총평 끈적이는거 싫어하시거나 손상이 많지 않으신 분들 남성분들 추천 심한손상모는 비추천 심한손상모인 저희 엄마는 바르나 마나 똑같다고 
228,228,데미지 레미디™ 데일리 헤어 리페어,28,복합성,헤어 제품 바르면 피부에 뭐가 날 거라는 선입견을 깨준 제품이에요 서랍장에 들어있던 건데 요즘 니트류를 많이 입어서 전정기 때문에 바르기 시작했습니다 피부가 예민해서 미장센이나 로레알 제품 쓰면 여드름 나서 헤어 제품은 아예 못 발랐어요 그런데 아베다는 트러블 안 나서 좋아요 머리가 떡지지도 않고 산뜻 촉촉하게 마무리 되네요 흡수도 굉장히 빨라요 그냥 얼굴에 로션 바르면 흡수되는 것 같아요 단점은 양조절이 잘 안 된다는 점 소량만 쓰고 싶은데 일정량이 푹 하고 나옵니다 
229,229,데미지 레미디™ 데일리 헤어 리페어,40,민감성,촉촉한 타입이어서 손상 모발에 끝부분 위주로 바르면 좋아요 손에 남은 부위는 두피 윗부분 모발까지 톡톡 두드리듯 흡수시켜주면 기름지지 않고 윤기있는 헤어스타일 연출 가능해요 
230,230,데미지 레미디™ 데일리 헤어 리페어,27,복합성,너무 제형이 가벼운것같아여 향은 허브향이 나서 좋긴 한데 제형이 가벼워서 효과가 미약해요
231,231,데미지 레미디™ 데일리 헤어 리페어,30,복합성,향이 맘에 드네요 로션처럼 가볍게 발리는 제형임 물기 있는 머리에 바르고 말려주면 머리가 부드럽긴한데 극적인 변화는 없는듯 매일 써도 부담없어서 데일리 헤어리페어인가봄
232,232,데미지 레미디™ 데일리 헤어 리페어,29,복합성,냄새가 완전 구리지만 쓰다 안쓰면 안쓴 티 확나는 제품이라 꾸준히 때되면 쓰게 됨 떡지지도 않고 젖은 머리에 오일이랑 같이 바르면 부시시한 머리잡는데 효과 좋음 진가는 쓰다 안쓸때 나타남
233,233,데미지 레미디™ 데일리 헤어 리페어,29,복합성,개인적으로 오일로 된 제품보다 세럼이 더 좋아서 이것저것 써보던 중에 접하게 됐습니다 머릿결이 회복되는지는 정확히 모르겠으나 드라이 하기전 젖은 머리에 바르면 빗질을 해도 엉킴이 없더라구요 가격이 좀 있는 편인데 재구매하고 싶습니다 
234,234,데미지 레미디™ 데일리 헤어 리페어,29,중성,케라스타즈 사둔 걸 절반이상 사용해서 아베다꺼를 구매해봤습니다 사실 효과 머릿결 부드러움과 엉키지 않음 는 아베다가 훨 좋은 것 같아요 드라이 하기 전 수건으로 물기만 적당히 제거한 뒤 100원짜리 동전만큼만 짠 뒤 머리카락에만 슥슥 발라주는데 그렇게 바르고 나서 드라이하면 머리가 진짜 부드러워요 머리카락 상한 걸 복구하거나 케어하는건 별로 효과가 없고 천천히 상하게 엉키지 않게 하는데는 효과가 있습니다 다 쓰고 나면 케라스타즈 대신 아베다껄 살 것 같아요 
235,235,데미지 레미디™ 데일리 헤어 리페어,34,건성, 뭔가 자연유래라니까 성분은 믿고쓰는데 머릿결개선은 딱히 못느끼고잇는중 다만 이거바르고나서는 등이나 이마에 여드름이 안나서 만족 
236,236,데미지 레미디™ 데일리 헤어 리페어,33,복합성,작은용량에 가격은 조금 있지만 아베다라는 브랜드이미지 영향때문에 정말 철썩같이 믿고 정말 몇년을 꾸준히 사용했습니다 참고로 저는 머리카락이 얇은 곱슬머리이고 숱은 어느정도 있는 스타일입니다 머리카락은 자체는 많이 건성이나 두피는 특이란 문제점은 없는 정상적인 두피를 가지고 있습니다 3년이상 사용한 결과 두둥 광고는 광고다 그래서 다른 제품으로 갈아탔습니다 성분도 자연유래 브랜드치고는 유해한 성분이 포함되어 있었고 결과적으로는 머리결 개선이 1도 안되는 점 트리트먼트 직후는 머리카락이 약간의 수분을 머금고 있는듯 하지만 머리를 말린후에 크게 수분감을 느끼지 못했고 장기간 사용했음에도 불구하고 브랜드 이름에 걸맞은 데미지 케어는 쏘쏘 결론 장점은 향만 좋다 단점은 수분감 별로 가성비 떨어짐 데미지케어 쏘쏘 
237,237,데미지 레미디™ 데일리 헤어 리페어,34,복합성,주기적으로 탈색 반복하는 머리라 안 써본 제품이 없는데 아베다는 향만 좋지 그냥 그랬어요 
238,238,데미지 레미디™ 데일리 헤어 리페어,28,건성,샘플 받아서 써봤는데 특별한 장점이 느껴지지 않았던 제품이에요 향은 거북한 향은 아니고 저렴한 향의 스타일이 아니라서 괜춘한데 특별한 효과면에서 만족스럽지 않았어요
239,239,데미지 레미디™ 데일리 헤어 리페어,41,중성,워낙 유명하다고 해서 구매함 머리결 상태가 양호하다면 추천할만한 제품임 샴푸만 하고 린스하기 귀찮을때 그냥 저것만 써도 머리결이 부드러워짐 하지만 머리 손상이 심한 상태라면 효과는 그다지 좋지 않음
240,240,데미지 레미디™ 데일리 헤어 리페어,39,건성,품절템으로 유명한 아베다의 헤어에센스 주변지인의 선물로 써보게되었는데 약간 하얀불투명크림형태의 제형으로 한 동전반만큼만 짜서 머리끝부분에 고루발라주고있는데 솔직히 지금 넘 머리카락이 상할대로 상해서 어케해야할지 알수 없다능 요걸로는 극복이 안되는듯함 
241,241,데미지 레미디™ 데일리 헤어 리페어,38,건성,일단 제 머리는 어깨 및 20센치 파마머리입니다 염색과 파마로 푸석푸석한 모발인데요 친구에게 생일선물 받아서 2년째 사용하고 있는 제품인데 머리 감고 드라이 전 에센스를 마르면 파마칼이 탱글탱글하고 윤기가 납니다 이 제품 사용할 때 머릿결이 제일 좋았던 것 같아요 금액은 저렴하지는 않지만 머릿결에는 좋은 제품이라 추천합니다 
242,242,데미지 레미디™ 데일리 헤어 리페어,31,복합성,정말 한번에 세 통씩 쟁이는 인생템이에요 가볍지만 효과가 확실하고 손에 남는 헤어제품들과 다르게 산뜻하고 가격이 비싸지만 그럼에도 불구하고 계속해서 쓰는 제품 
243,243,데미지 레미디™ 데일리 헤어 리페어,31,민감성,사무실에서 바르면 어느정도 차분한 머리결을 유지 할수 있어요
244,244,데미지 레미디™ 데일리 헤어 리페어,25,지성,오 그전엔 헤어 에센스 그게 그거지 했는데 지금 머리 개털되고 쓰는데 와 달라요 다른것과 정말 다릅니다 다른거는 다섯겹을 발라도 뻣뻣했는데 이 아이는 정말 한 두번만에 좀 결이 정리가 되더라구요 아베다 괜히 유명한게 아니네요 
245,245,데미지 레미디™ 데일리 헤어 리페어,26,중성,3 4통 썼는데 가격 괜찮은 맛에 썼고 큰 장점은 모르겠어요 
246,246,데미지 레미디™ 데일리 헤어 리페어,38,중성,명성 높다해서 큰맘먹고 구매했는데 냄새도 별로고 완전 손상되어 버린 제 머리에는 크게 좋은 건 모르겠네요 더 강력한 것이 필요해용
247,247,데미지 레미디™ 데일리 헤어 리페어,27,중성,2 3통 사용하고 있는데요 확실히 안 바를 때보다 부드럽고 머리끝부분이 차분해집니다 그리고 무엇보다 바를 때는 손 닦아야겠다 했는데 손닦으러 가려고하면 안 닦아도 되겠다 싶을만큼 미끄러운게 별로 안 남아요 사람마다 다르겠지만 머리도 기름진다는 느낌 없었구요 다른 제품에 비해 가격대비 괜찮은지는 모르겠지만 만족하며 사용하고 있습니다 
248,248,데미지 레미디™ 데일리 헤어 리페어,28,건성,로션질감으로 가벼운 게 특징인 제품입니다 넉넉한 양을 머리카락에 도포해도 무겁거나 기름진 느낌 없이 마무리돼요 가격대가 부담스럽지만 그만한 가치가 있는 제품입니다 추천해요 
249,249,데미지 레미디™ 데일리 헤어 리페어,29,중성,비싸지만 촉촉하고 효과가 좋아요 묽은 로션타입이라 떡지지않고 흡수가 잘됩니다 무겁지않아서 부드러워지지만 영양감리 아주있는 느낌은 아니에요 필요하면 오일을 발라도되지만 이것자체로도 만족하면서 사용합니다 
250,250,데미지 레미디™ 데일리 헤어 리페어,25,복합성,모로칸 쭉 쓰다 겉면에만 에센스가 코팅되고 머릿결은 계속 상하는 느낌이라 아베다로 갈아타봤어요 일단 확실히 머릿결이 부드러워지고 손상도가 많이 줄어서 만족입니다 드라이 하고 난 뒤에 부스스함을 잡기에는 제형이 너무 묽어서 한계가 있지만 젖은모발에 바르고 드라이하면 확실히 부들부들해져요 제일 좋은 조합은 말리기전 아베다 데미지레미디 다 말리고 난 후 모로칸 
251,251,데미지 레미디™ 데일리 헤어 리페어,30,복합성,아베다 브랜드 이미지나 평이 좋아서 엄청 기대하고 샀는데 글쎄요 제형이 크림도 아니고 오일도 아닌것이 엄청 묽어서 헤프게 써지는 제형입니다 발라도 더 바르고 싶은 향은 풀향인데 금방 날라가서 거의 없다고 봐도 되고요 다 말리고 나면 부드러워 지기는 하나 다른 에센스와 확연한 차이가 있다고 말하기는 어려울 것 같습니다 더 좋은 에센스를 찾아서 
252,252,데미지 레미디™ 데일리 헤어 리페어,30,건성,정착해서 쓰고있어요 대용량으로 사는게 더이득 일단 끈적임이나 오일리함 전혀없이 빠르게 흡수되는게 너무좋고 머리결 엄청 부들부들해져요 요거랑 아베다 하늘색통 오일 같이쓰면 머리결 짱입니다 단점이 있다면 향이좀 별로 근데 행도 머리에남는향이 아니라 신경쓰일정도는 아니에요 강추강추
253,253,데미지 레미디™ 데일리 헤어 리페어,28,복합성,한때 탈색에 염색에 매직에 고데기에 머리 총체적 난국이라 빗질도 안됐을 때 다니던 미용실 언니가 추천해 준 제품 머리 감고 이거 바르고 빗질 하니까 진짜 어떻게 해도 안빗겼던 머리가 빗김 엄청난 영양분을 준다 이런건 모르겠는데 부스스한거 다 가라앉고 일단 머리가 빗긴다는 거 자체가 너무 감동이었음 지금은 머릿결이 그정도는 아니라 사용 안하고 있지만 언제든 머리 망가지면 다시 사러갈 제품입니다 다만 향이 딱 아베다 같은 향이라 다른 향기 좋은 제품으로 머리 감아 놔도 이거 바르면 끝이라 조금 아쉽긴해요
254,254,데미지 레미디™ 데일리 헤어 리페어,37,건성,데일리로 써주기에 좋아요 손상된 모발이 나아지는 것 같아서 좋지만 가격대가 있어서 별점은 보통이네요
255,255,데미지 레미디™ 데일리 헤어 리페어,24,복합성,가격이 사악하지만 쓰기 좋습니다 가던 샵에서 추천해주셔서 샀는데 머리감고 덜말랐을때 바르고 말리면 머릿결이 엄청 좋아져요 탈색모여서 관리 차원에서 썼는데 발림성도 실리콘이 겉돌거나 끈적거리는게 아니라 머리칼에 흡수되는 로션느낌이라 좋아요 냄새는 호불호가 좀 갈릴것같은데 저는 풀냄새 좋아해서 좋았습니다만 남자친구는 싫다구 하더라구요 근데 냄새는 빨리 없어지는 편이라 별문제는 없었습니다 손상모 머릿결 관리 강추제품 이예요 
256,256,데미지 레미디™ 데일리 헤어 리페어,28,건성,드라마틱한 효과는 없음 정리되는 느낌 꽤 가벼운 편이라 머릿결 상태에 맞게 사용하면 될듯 
257,257,데미지 레미디™ 데일리 헤어 리페어,37,복합성,헤어샵 선생님이 추천하셔서 썼는데 향은 무향에 가깝구요 드라이하기전에 쓰면 열로부터 보호해준다고하는데 오일리하시않고 흡수가잘되요
258,258,데미지 레미디™ 데일리 헤어 리페어,29,복합성,무난하게 사용했어요 뭔가 드라마틱한 변화는 못 느꼈지만 사용안했을 때보다는 확실히 차분하게 정돈되는느낌이에요 향은 딱 아베다 향 아로마 향이 은은하게 납니다
259,259,데미지 레미디™ 데일리 헤어 리페어,38,민감성,끈적이지 않아 지성 헤어에도 잘맞아요 살짝 젖은 머리에 사용하면 부시시한 머리가 깔끔하게 정리됩니다 
260,260,데미지 레미디™ 데일리 헤어 리페어,31,복합성,면세에서 구매했는데 가격치고 다음날 머릿결이 윤이 난다던지 컬이 살아난다던지 하는 드라마틱한 효과는 별로 못느꼈지만 가벼운 로션제형이라 떡질 걱정없이 사용할 수 있어 좋았습니다 재구매를 할 것 같지는 않습니다 
261,261,데미지 레미디™ 데일리 헤어 리페어,28,민감성,젖은 머리에 사용하는 에센스 꾸덕하거나 끈적거리지 않아서 오히려 살짝 실망 할 뻔 햇으나 빠르게 흡수되고 떡지지 않는다 확실히 바르고 나면 머리가 좀 빨리 마르는 듯한 느낌 직후 매우 드라마틱하게 효과가 나타나는 것은 아닌 것 같다
262,262,데미지 레미디™ 데일리 헤어 리페어,32,민감성,면세에서 구매했어요 양에 비해서 비싼 가격이지만 뭐 아베다니까 향은 상당히 자연적인 향이에요 아로마향이 은은해서 좋아요 내용물은 살짝 흐르는 제형인데 가끔 이런 제형의 에센스는 머리카락에 스며들지 않고 겉돌다가 손에만 묻어나는데 이건 머리카락에 그대로 잘 스며들어요 드러마틱한 효과는 모르겠는데 일단 내용물이 그대로 모리카락에 잘 전달되는 것 같아서 만족해요 
263,263,데미지 레미디™ 데일리 헤어 리페어,27,건성,진득하지않고 에센스처러 촤르르 흡수되어 좋아요 확실히 가격대가 있는만큼 충분한 가치가 있는 것 같아요 
264,264,데미지 레미디™ 데일리 헤어 리페어,32,복합성,젖은머리에 발라주고 드라이하는데 꽤 괜찮음 제형은 약간 묽은세럼 같음 원래 오일타입의 헤어에센스들을 사용하다가 이거쓰니까 뭔가 뽀송한느낌 제형이 그래서 그런지 떡지는 느낌도 굉장히 적음 지성이라 오일을 선호하지않기때문에 매우만족 단백질에센스라는데 이름만큼 근본적으로 머리결이 좋아지나 는 아직 잘 모르겠으나 바르고 드라이하고 나면 머리결은 확실히 부드러워짐 지속적으로 쓰면 안쓴거보단 손상 막아주는 역할 정도는 할듯 근데 용량대비 가격이 사악하므로 면세구매추천 
265,265,데미지 레미디™ 데일리 헤어 리페어,25,복합성,면세에서 사면 좋음 향은 호불호가 갈릴만한 향이라 맡아보고 사는게 좋을듯 머리 말리기 전에 손상 방지용으로 써주고 있다 끈적끈적한거 싫어하는데 로션 제형으로 깔끔해서 마음에 든다 바른다고 윤기가 돌거나 스타일링에 도움이 되는 목적의 제품은 아니고 드라이하기 전 손상방지용으로 깔끔하게 쓰기 좋은 제품
266,266,데미지 레미디™ 데일리 헤어 리페어,27,지성,면세찬스로 샀는데 생각보다 드라마틱하지 않아요 양이 묽어서 헤퍼요 
267,267,데미지 레미디™ 데일리 헤어 리페어,72,지성,단백질에센스 촉촉한 로션을 머리에 바르는것같음 확실히 드라이전에 발라주면 머리가 안상함 손상되기 전에 예방하기에 효과적이고 손상모에는 다른 제품이 필요할듯
268,268,데미지 레미디™ 데일리 헤어 리페어,52,복합성,도데체 몇통을 썼는지 5년 넘게 쭉썼어요 중간중간 다른것도 써봤지만 한두번쓰고 다시구입하곤 했네요 일단 가벼워서 좋구요 사용후 고데기하는데 열손상을 방지해준다는게 맘에들었구 머릿결도 좋아보여요
269,269,데미지 레미디™ 데일리 헤어 리페어,32,지성,빠르게 효과를 보는 제품은 아닌듯 싶지만 꾸준히 쓰다보면 어 싶어요 잦은 염색과 펌으로 머리결이 안조아졌는데 이걸 쓰고는 샴푸 중에도 손으로 머리가 빗겨지는게 너무 감사해요 진짜 데일리 헤어 리페어 라는 이름에 걸맞는 제품입니다
270,270,데미지 레미디™ 데일리 헤어 리페어,26,복합성,음 딱히 효과를 모르겠어요 가격은 비싼데 
271,271,데미지 레미디™ 데일리 헤어 리페어,33,민감성,선물받아서 쓰게 된 제품 젖은 모발 끝에 드라이전 발라주고 드라이하면 머리결고 안상하고 좋음 향도 은은하고 로션타입의 발림성이라 끈적이 없이 깔끔함 한가지 단점은 가격이 뜨악 이라는 점 가격때문에 지금쓰는제품 아껴쓰고 재구매는 선뜻못할듯 
272,272,데미지 레미디™ 데일리 헤어 리페어,26,복합성,평소 헤어오일 에센스만 사용하다가 이렇게 물 같은 느낌의 제품은 처음 사용해보는데 에센스나 오일처럼 많이 발리면 떡질것같은 느낌은 없어서 좋아요 조금 아쉬운 점은 향이 좀 센 느낌이에요 머리가 많이 상한 상태라서 요즘 열심히 관리하고 있는데 이 제품으로 열심히 관리 할 수 있을 것 같아요 재구매 의사 있습니다 
273,273,데미지 레미디™ 데일리 헤어 리페어,29,복합성,이거 침냄새나요 저만 그런가요 냄새땜 싫 그래서 한동안 꽤 오래쓰다가 요즘 안쓰구있어요 효과는 좋아요 
274,274,데미지 레미디™ 데일리 헤어 리페어,33,복합성,가격이 비싸서 여행갈 때 면세에서 가끔 구매하는 제품이에요 오가닉한 향이 나고 효과는 별로입니다 워낙 손상모이기도 하지만 양을 꽤 많이 써야해요 발랐을 때만 일시적으로 좋아지고 엄청 드라마틱한 효과는 없어요 
275,275,데미지 레미디™ 데일리 헤어 리페어,28,건성,머리말리기 전에 빗질 한번 하고 바르면 부드러워져요 린스나 트리트먼트 안해도 머릿결 좋아보여서 편해요
276,276,데미지 레미디™ 데일리 헤어 리페어,29,민감성,머릿결을 좋게 만들던가 그걸 못 하면 향이 좋던가 아니면 저렴하거나 오래 쓰던가 그것도 못 하면 간편하던가 하나는 해야하지 않니 이럴거면 올리브오일이 낫겠다 얘 
277,277,데미지 레미디™ 데일리 헤어 리페어,28,건성,음 일단은 향을 중요시 하시면 구매할 때 생각해봤으면 좋겠어요 뭔가 허브향 같기도 한데 향은 정말 아니에요 질감은 수분감이 많은 듯 하고 발림성도 나쁘지는 않아요 다만 사용하고 난 후 효과가 미비한 듯 해서 전 그냥 모로칸오일 사용 할 것 같아요 한번쯤만 사용해 볼 만 한 제품인 것 같습니다 
278,278,데미지 레미디™ 데일리 헤어 리페어,29,복합성,머리말리기전 물기짜고 촉촉한 상태에서 발라주면 엉킴없이 빗질이 쓱쓱 넘 신기함 영양감이라거나 없으면 안될거같지는 않은 무난템이지만 사용할때 안할때 차이가나서 손이감 가벼운느낌이라 떡지는것도 없고 겨울보단 여름에 쓰면 좋을듯 재구매는 글쎄 
279,279,데미지 레미디™ 데일리 헤어 리페어,36,복합성,머리감고 젖은모발에 사용하는데 끈적이거나 떡지지않아서 좋아요 다른 오일 세럼 제품과 비교하면 텍스쳐가 가벼운 느낌이에요7 처음엔 몰랐지만 바른날과 안바른날 모발 끝의 질감이 너무 달라 놀랐네요 
280,280,데미지 레미디™ 데일리 헤어 리페어,26,지성,아베다 오일 사니깐 샘플로 주길래 써봤는데 묽은 로션이라 흡수가 잘 되고 떡지지 않긴한데 머릿결 개선되는지도 모르겠고 평소보다 빗질은 더 안되고 냄새마저 별로 
281,281,데미지 레미디™ 데일리 헤어 리페어,37,복합성,미용실 추천으로 쓰고있는데 염색머리라 마니 거칠어져서 사용해보니 보들보들 많이 부드러워졌어요 근데 가격이 너무 사악해요 
282,282,데미지 레미디™ 데일리 헤어 리페어,30,복합성,이거 진짜 대박이에요 저랑 머릿결 비슷하신 분들 무조건 써보세요 1 모발이 가늘고 건조 2 젖은 상태에서는 안 빗어짐 3 가만히 있어도 엉키고 빗어도 또 엉킴 위 세 가지 중에 하나라도 해당되시면 무조건 효과볼 수 있어요 일단 부드러워지고요 진짜 감동적인게 말리고 가만 잇어도 안 엉켜요 손으로도 잘 빗어집니다 자꾸 머리카락 만지고 싶어질 정도로요 평생 이랬던 적이 없어서 테스터 받아 써보고는 다음날 바로 주문했어요 젖은 머리에 바르는데다가 로션 제형이라 양도 적고 헤프지만 계속 쓸거예요 저녁되면 조금 떡지나 싶긴 한데 심하진 않아요 어차피 두피에 바르는거 아니니까요 진짜 강추합니다
283,283,데미지 레미디™ 데일리 헤어 리페어,34,복합성,일단 가격이 사악하다는 점 금방 쓰게 되는데 양에비해 가격이 사악합니다 바르고 말리면 확실히조금 부드러워진데 또 사서쓸 정도는 아닌거같아여 
284,284,데미지 레미디™ 데일리 헤어 리페어,31,건성,이거 대박이에요 동남아로 휴가갔다가 바닷물 수영장물때문에 머릿결이 엉망이 됐어요 샴푸하려고 물묻히면 빳빳함에 당황할 정도였는데 이거 쓰고나선 빳빳함이 느껴지지않아요 아직 완전히 전의 머릿결로 돌아가진 않았지만 꾸준히 써보려구요
285,285,데미지 레미디™ 데일리 헤어 리페어,31,민감성,면세점에서 자주 구매하기는 하지만 이제 가격 때문에 더이상은 부담되네요 
